ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val
ENSMUST00000121784	ENSMUSG00000082931	Gm13586	2	2	Gm13586	ENSMUSG00000082931	0.767579865656991	-2.45391795304683	0.693165807783925	0.455033676571869	0.999979733697243
ENSMUST00000029950	ENSMUSG00000028282	Casp8ap2	4	4	Casp8ap2	ENSMUSG00000028282	-0.139697105889137	5.9442919285433	-0.287413815050919	0.455146615326713	0.999979733697243
ENSMUST00000030032	ENSMUSG00000028347	Tmeff1	4	4	Tmeff1	ENSMUSG00000028347	0.388054835859565	0.119681322597934	0.601609653502478	0.455158843332137	0.999979733697243
ENSMUST00000016143	ENSMUSG00000029636	Wasf3	5	5	Wasf3	ENSMUSG00000029636	0.285847235329729	2.45641068792836	0.537830552376598	0.455165518386333	0.999979733697243
ENSMUST00000165829	ENSMUSG00000085584	Rtl9	X	X	Rtl9	ENSMUSG00000085584	1.96577671927498	-4.33624252989587	0.752605357448475	0.455166172346797	0.999979733697243
ENSMUST00000044673	ENSMUSG00000035601	Trmt10b	4	4	Trmt10b	ENSMUSG00000035601	-0.192567513721236	2.53288797692456	-0.422788234217343	0.455195460275226	0.999979733697243
ENSMUST00000198184	ENSMUSG00000076594	Igkv6-13	6	6	Igkv6-13	ENSMUSG00000076594	0.810756162081481	-0.472148314638243	0.697678058928253	0.455404298581772	0.999979733697243
ENSMUST00000237654	ENSMUSG00000118124	Gm50139	19	19	Gm50139	ENSMUSG00000118124	-0.676522036822625	-1.50593262097827	-0.679571864088326	0.455493702221208	0.999979733697243
ENSMUST00000111123	ENSMUSG00000020594	Pum2	12	12	Pum2	ENSMUSG00000020594	-0.119805705693313	8.18621516175722	-0.199818150311688	0.455523308792813	0.999979733697243
ENSMUST00000044684	ENSMUSG00000035266	Helq	5	5	Helq	ENSMUSG00000035266	-0.167798176296941	3.33767487221271	-0.370299096650421	0.455530221504964	0.999979733697243
ENSMUST00000106162	ENSMUSG00000028859	Csf3r	4	4	Csf3r	ENSMUSG00000028859	-0.159223534561284	8.13432873533394	-0.348255161727559	0.455561655935257	0.999979733697243
ENSMUST00000030145	ENSMUSG00000028436	Dcaf12	4	4	Dcaf12	ENSMUSG00000028436	-0.126084611744747	6.39065644205102	-0.230949044565085	0.45557840791738	0.999979733697243
ENSMUST00000135807	ENSMUSG00000046785	Epm2aip1	9	9	Epm2aip1	ENSMUSG00000046785	-0.121763281837667	5.41784111368876	-0.20988640912424	0.455602954698339	0.999979733697243
ENSMUST00000103147	ENSMUSG00000069744	Psmb3	11	11	Psmb3	ENSMUSG00000069744	-0.12922967446136	5.06813597788406	-0.245103993104919	0.455633581186639	0.999979733697243
ENSMUST00000019232	ENSMUSG00000019088	Dnase1l1	X	X	Dnase1l1	ENSMUSG00000019088	0.134393365200371	4.29015372394484	0.266619122107867	0.455698247050398	0.999979733697243
ENSMUST00000120043	ENSMUSG00000081320	Gm15034	X	X	Gm15034	ENSMUSG00000081320	-0.83988458333486	-2.04762028820505	-0.700246400773189	0.455766340091121	0.999979733697243
ENSMUST00000126989	ENSMUSG00000036854	Hspb6	7	7	Hspb6	ENSMUSG00000036854	-0.20606636451164	2.32040080566131	-0.445089982614535	0.455781152635617	0.999979733697243
ENSMUST00000173353	ENSMUSG00000073402	H2-T5	17	17	H2-T5	ENSMUSG00000073402	-0.575053654832663	-2.01450426490435	-0.660127219063537	0.455826581699871	0.999979733697243
ENSMUST00000190856	ENSMUSG00000100025	Gm8141	1	1	Gm8141	ENSMUSG00000100025	-0.816700123636812	-3.0947460019218	-0.69764080839671	0.455833157464058	0.999979733697243
ENSMUST00000055655	ENSMUSG00000025153	Fasn	11	11	Fasn	ENSMUSG00000025153	0.117477666483837	7.09793907677234	0.186836009955167	0.455834491442958	0.999979733697243
ENSMUST00000206027	ENSMUSG00000108362	Gm18561	7	7	Gm18561	ENSMUSG00000108362	-1.20345071907869	-4.10286306814692	-0.726912629311418	0.455864162453777	0.999979733697243
ENSMUST00000002379	ENSMUSG00000002308	Cd320	17	17	Cd320	ENSMUSG00000002308	-0.209129123851971	1.80844028523224	-0.44978682261843	0.455867992190545	0.999979733697243
ENSMUST00000133931	ENSMUSG00000049565	Aknad1	3	3	Aknad1	ENSMUSG00000049565	0.358070297738823	0.150611865583366	0.58550905855506	0.455880876402564	0.999979733697243
ENSMUST00000160596	ENSMUSG00000110430	Cmtm1	8	8	Cmtm1	ENSMUSG00000110430	1.07293168561708	-3.90387866799625	0.719196284837072	0.455940156934199	0.999979733697243
ENSMUST00000086471	ENSMUSG00000066900	Suds3	5	5	Suds3	ENSMUSG00000066900	-0.119747835238102	5.7133702019188	-0.199021944031737	0.455958757489766	0.999979733697243
ENSMUST00000121358	ENSMUSG00000080709	Gm14324	2	2	Gm14324	ENSMUSG00000080709	0.331430809519759	1.17621471059988	0.56969886834002	0.456057743085363	0.999979733697243
ENSMUST00000099502	ENSMUSG00000022914	Brwd1	16	16	Brwd1	ENSMUSG00000022914	0.123982562831924	7.00377899730825	0.220374412952858	0.456101854892418	0.999979733697243
ENSMUST00000208382	ENSMUSG00000109489	Gm7451	8	8	Gm7451	ENSMUSG00000109489	0.706776026137135	-1.61802104085405	0.683210002173245	0.456108252333619	0.999979733697243
ENSMUST00000058879	ENSMUSG00000074121	Ntf5	7	7	Ntf5	ENSMUSG00000074121	-0.92580880159719	-2.34164228268122	-0.707734095142312	0.456191746817216	0.999979733697243
ENSMUST00000043259	ENSMUSG00000041741	Pde3a	6	6	Pde3a	ENSMUSG00000041741	0.184434858935203	3.99552618432226	0.406080906884122	0.456207741848029	0.999979733697243
ENSMUST00000195073	ENSMUSG00000103293	Gm5842	3	3	Gm5842	ENSMUSG00000103293	0.403486278055738	-0.198672518318208	0.606909066927532	0.456262821669005	0.999979733697243
ENSMUST00000030348	ENSMUSG00000028609	Magoh	4	4	Magoh	ENSMUSG00000028609	-0.133890697967377	4.83820385207643	-0.263872854478971	0.456381213320547	0.999979733697243
ENSMUST00000191231	ENSMUSG00000102083	Gm5259	1	1	Gm5259	ENSMUSG00000102083	0.874056774375875	-2.78801184609545	0.70259727205148	0.456432183610072	0.999979733697243
ENSMUST00000203414	ENSMUSG00000102758	Naaladl2	3	3	Naaladl2	ENSMUSG00000102758	0.227284705553328	3.76093108269852	0.474799337295388	0.456512323125815	0.999979733697243
ENSMUST00000191860	ENSMUSG00000102644	Thap6	5	5	Thap6	ENSMUSG00000102644	0.197496789174329	3.50447563362122	0.429919304706062	0.456560268382424	0.999979733697243
ENSMUST00000169220	ENSMUSG00000034116	Vav1	17	17	Vav1	ENSMUSG00000034116	-0.124566007153095	7.008177214304	-0.22268395540163	0.456572612365419	0.999979733697243
ENSMUST00000183219	ENSMUSG00000050100	Hmx2	7	7	Hmx2	ENSMUSG00000050100	-1.27397958983928	-3.26252103698997	-0.72912392267359	0.456603672985055	0.999979733697243
ENSMUST00000231716	ENSMUSG00000075122	Cd80	16	16	Cd80	ENSMUSG00000075122	0.13011674468722	4.44120721139511	0.247795071964269	0.456719166891677	0.999979733697243
ENSMUST00000137138	ENSMUSG00000033855	Ston1	17	17	Ston1	ENSMUSG00000033855	-0.148517100617156	4.45118618734998	-0.315606686730244	0.456730034605767	0.999979733697243
ENSMUST00000162585	ENSMUSG00000022181	C6	15	15	C6	ENSMUSG00000022181	-0.34188297343784	1.40131581919965	-0.575132974024525	0.45673046620215	0.999979733697243
ENSMUST00000124549	ENSMUSG00000021773	Comtd1	14	14	Comtd1	ENSMUSG00000021773	0.232874815410832	2.86103296180088	0.481639130628568	0.456750965628033	0.999979733697243
ENSMUST00000153771	ENSMUSG00000049897	Stkld1	2	2	Stkld1	ENSMUSG00000049897	-0.394772231900948	-0.411923599794329	-0.602336762047461	0.456770215703588	0.999979733697243
ENSMUST00000081224	ENSMUSG00000023008	Fmnl3	15	15	Fmnl3	ENSMUSG00000023008	0.125826354608203	6.61372655039161	0.228430658099574	0.456791335992871	0.999979733697243
ENSMUST00000024840	ENSMUSG00000024043	Arhgap28	17	17	Arhgap28	ENSMUSG00000024043	-0.2156365426893	3.19134468499287	-0.458328495673539	0.456846480568629	0.999979733697243
ENSMUST00000149611	ENSMUSG00000056158	Car10	11	11	Car10	ENSMUSG00000056158	0.563071553128588	0.364620344326683	0.655843666429868	0.456868133090554	0.999979733697243
ENSMUST00000167643	ENSMUSG00000091780	Sco2	15	15	Sco2	ENSMUSG00000091780	0.245331069801882	1.34398128169901	0.496243624470141	0.456870356860379	0.999979733697243
ENSMUST00000209805	ENSMUSG00000043855	Or10ab4	7	7	Or10ab4	ENSMUSG00000043855	0.299588350143215	1.59860183787377	0.546479121866182	0.456893391394335	0.999979733697243
ENSMUST00000036938	ENSMUSG00000020600	Slc7a15	12	12	Slc7a15	ENSMUSG00000020600	0.594503582270471	0.393702840242925	0.66252733766062	0.456917506667774	0.999979733697243
ENSMUST00000028087	ENSMUSG00000026753	Ppp6c	2	2	Ppp6c	ENSMUSG00000026753	-0.12033748952175	6.24297152275949	-0.201061785967997	0.456921516806112	0.999979733697243
ENSMUST00000227392	ENSMUSG00000115248	Gm49037	14	14	Gm49037	ENSMUSG00000115248	-0.34491341319712	1.03355722760102	-0.576592042865439	0.456957045764147	0.999979733697243
ENSMUST00000199021	ENSMUSG00000106610	Gm43103	5	5	Gm43103	ENSMUSG00000106610	-0.499567405372799	-0.223237695668038	-0.639529101875029	0.456975246982776	0.999979733697243
ENSMUST00000118816	ENSMUSG00000035505	Cox18	5	5	Cox18	ENSMUSG00000035505	0.190635664063351	2.52095056272759	0.417088294261722	0.456993989275884	0.999979733697243
ENSMUST00000121201	ENSMUSG00000082383	Gm9670	X	X	Gm9670	ENSMUSG00000082383	0.600452094506016	-1.37299050786931	0.663539175310796	0.457039250566848	0.999979733697243
ENSMUST00000070257	ENSMUSG00000020412	Ascc2	11	11	Ascc2	ENSMUSG00000020412	0.130839626013852	5.61823174600794	0.250477149933557	0.457106929140688	0.999979733697243
ENSMUST00000101296	ENSMUSG00000073010	Gm5127	X	X	Gm5127	ENSMUSG00000073010	0.772981667152438	-1.05908414929247	0.690369809839529	0.457172154116434	0.999979733697243
ENSMUST00000059849	ENSMUSG00000013465	Nelfb	2	2	Nelfb	ENSMUSG00000013465	-0.125441757885812	5.23417422923684	-0.226160464753593	0.457219493252574	0.999979733697243
ENSMUST00000044752	ENSMUSG00000039481	Nrtn	17	17	Nrtn	ENSMUSG00000039481	1.04061343684218	-2.74508959505887	0.714888598708954	0.457223056878535	0.999979733697243
ENSMUST00000029941	ENSMUSG00000028273	Pdlim5	3	3	Pdlim5	ENSMUSG00000028273	0.120706387194683	6.65028031509092	0.202597730574254	0.457278832693009	0.999979733697243
ENSMUST00000239307	ENSMUSG00000097392	Thoc2l	5	5	Thoc2l	ENSMUSG00000097392	0.134416236152586	4.98416425050108	0.265003932979444	0.457291871718218	0.999979733697243
ENSMUST00000065630	ENSMUSG00000053289	Ddx10	9	9	Ddx10	ENSMUSG00000053289	0.126426703618381	5.2593119592519	0.230651297630024	0.457329167465425	0.999979733697243
ENSMUST00000142463	ENSMUSG00000027642	Rpn2	2	2	Rpn2	ENSMUSG00000027642	-0.118839859186413	7.76241043037411	-0.192615011567144	0.457333461417277	0.999979733697243
ENSMUST00000019616	ENSMUSG00000032174	Icam5	9	9	Icam5	ENSMUSG00000032174	0.323316176900452	0.532955944227524	0.56267691105871	0.457348170217943	0.999979733697243
ENSMUST00000192535	ENSMUSG00000103749	Pcdhgb5	18	18	Pcdhgb5	ENSMUSG00000103749	0.208291351116022	3.00854706380749	0.446646893085327	0.457373447760177	0.999979733697243
ENSMUST00000063982	ENSMUSG00000045005	Fzd5	1	1	Fzd5	ENSMUSG00000045005	-0.141959112018728	6.28254776981133	-0.293052599706336	0.457406737622908	0.999979733697243
ENSMUST00000106622	ENSMUSG00000068732	Tmem167b	3	3	Tmem167b	ENSMUSG00000068732	-0.118751115957968	5.52134758875302	-0.191832657626981	0.457603318887833	0.999979733697243
ENSMUST00000107933	ENSMUSG00000008028	1700008O03Rik	7	7	1700008O03Rik	ENSMUSG00000008028	0.38837260214193	0.687210637313173	0.598140247449356	0.457652738462827	0.999979733697243
ENSMUST00000182889	ENSMUSG00000022494	Shisa9	16	16	Shisa9	ENSMUSG00000022494	0.460581111264633	-0.902599873822447	0.626477361368098	0.457657655319495	0.999979733697243
ENSMUST00000028897	ENSMUSG00000027408	Cpxm1	2	2	Cpxm1	ENSMUSG00000027408	0.20391548079051	4.75081784368741	0.439298550973224	0.45770310079771	0.999979733697243
ENSMUST00000169964	ENSMUSG00000025142	Aspscr1	11	11	Aspscr1	ENSMUSG00000025142	-0.123271037361037	4.92042072482847	-0.21515196266929	0.457703163441847	0.999979733697243
ENSMUST00000113516	ENSMUSG00000062960	Kdr	5	5	Kdr	ENSMUSG00000062960	-0.278075687301779	6.49771096803637	-0.527688347018534	0.457748324642096	0.999979733697243
ENSMUST00000028972	ENSMUSG00000027472	Pdrg1	2	2	Pdrg1	ENSMUSG00000027472	-0.141882957043157	3.99125077187805	-0.292250932654012	0.457905317414658	0.999979733697243
ENSMUST00000227815	ENSMUSG00000022111	Uchl3	14	14	Uchl3	ENSMUSG00000022111	-0.137382375376349	4.13799093969601	-0.275683167300268	0.458075179877949	0.999979733697243
ENSMUST00000194242	ENSMUSG00000104241	Gm9442	3	3	Gm9442	ENSMUSG00000104241	1.08675167342264	-3.26622139229607	0.716498266806848	0.458080743173972	0.999979733697243
ENSMUST00000178377	ENSMUSG00000095690	Rab11b-ps2	19	19	Rab11b-ps2	ENSMUSG00000095690	-0.621897317425074	-2.68715037357368	-0.665843958318223	0.458212644208652	0.999979733697243
ENSMUST00000171339	ENSMUSG00000091285	Gm17430	18	18	Gm17430	ENSMUSG00000091285	0.741877652344764	-1.57319298521194	0.684663234420268	0.458249200726006	0.999979733697243
ENSMUST00000020947	ENSMUSG00000020621	Rdh14	12	12	Rdh14	ENSMUSG00000020621	-0.182445234433453	2.70609089955775	-0.399689357871011	0.458253032684015	0.999979733697243
ENSMUST00000213831	ENSMUSG00000063116	Or3a1	11	11	Or3a1	ENSMUSG00000063116	1.00054837440034	-1.87682971107897	0.710091423669202	0.458385834136205	0.999979733697243
ENSMUST00000172082	ENSMUSG00000022255	Mtdh	15	15	Mtdh	ENSMUSG00000022255	-0.11718730991684	7.70592350120592	-0.18227339283253	0.45841630000462	0.999979733697243
ENSMUST00000020248	ENSMUSG00000020056	Washc3	10	10	Washc3	ENSMUSG00000020056	-0.14253702748156	3.86466790094258	-0.293978550318117	0.458422516128523	0.999979733697243
ENSMUST00000027015	ENSMUSG00000025888	Casp1	9	9	Casp1	ENSMUSG00000025888	-0.136370532358652	4.67963148725618	-0.271313458198505	0.458555960370903	0.999979733697243
ENSMUST00000224453	ENSMUSG00000021962	Dcp1a	14	14	Dcp1a	ENSMUSG00000021962	-0.126504719459919	5.49910262454988	-0.229606088627497	0.458650808949417	0.999979733697243
ENSMUST00000093942	ENSMUSG00000070337	Gpr179	11	11	Gpr179	ENSMUSG00000070337	0.468385115369029	-0.871589506877944	0.627321609436105	0.45880051495669	0.999979733697243
ENSMUST00000025357	ENSMUSG00000024480	Ap3s1	18	18	Ap3s1	ENSMUSG00000024480	-0.119598194711714	6.71957281467093	-0.195016626777881	0.458861013836472	0.999979733697243
ENSMUST00000051272	ENSMUSG00000042845	Wfdc12	2	2	Wfdc12	ENSMUSG00000042845	0.775780965309077	-2.72156500467925	0.687968559535347	0.458869149471503	0.999979733697243
ENSMUST00000052347	ENSMUSG00000045569	Mc2r	18	18	Mc2r	ENSMUSG00000045569	-0.591274784294399	-0.943320272154896	-0.65881361681053	0.45887332699135	0.999979733697243
ENSMUST00000021204	ENSMUSG00000020844	Nxn	11	11	Nxn	ENSMUSG00000020844	-0.124320691498592	4.62984048918054	-0.21901896413316	0.45888722896077	0.999979733697243
ENSMUST00000109735	ENSMUSG00000057842	Zfp595	13	13	Zfp595	ENSMUSG00000057842	-0.175865047342885	3.66342392084619	-0.385051434498315	0.458905397574834	0.999979733697243
ENSMUST00000027067	ENSMUSG00000025934	Gsta3	1	1	Gsta3	ENSMUSG00000025934	0.328822123763253	2.23625802785124	0.564073863691171	0.458907636692758	0.999979733697243
ENSMUST00000220550	ENSMUSG00000042700	Sipa1l1	12	12	Sipa1l1	ENSMUSG00000042700	-0.117670305285362	6.46021946924497	-0.184410978851496	0.458926758917661	0.999979733697243
ENSMUST00000130573	ENSMUSG00000034762	Glis1	4	4	Glis1	ENSMUSG00000034762	-0.715692343004617	-1.48590905481364	-0.67992766218559	0.458961172074509	0.999979733697243
ENSMUST00000118251	ENSMUSG00000082213	Gm12102	11	11	Gm12102	ENSMUSG00000082213	0.733644846884529	-2.04498631623582	0.682353612650675	0.45900059698544	0.999979733697243
ENSMUST00000119868	ENSMUSG00000081564	Gm13717	6	6	Gm13717	ENSMUSG00000081564	0.74490026250403	-2.11311645745644	0.683847998527369	0.45900481403105	0.999979733697243
ENSMUST00000224864	ENSMUSG00000021748	Pdhb	14	14	Pdhb	ENSMUSG00000021748	0.117131238190383	6.34901206527773	0.181218898151375	0.459076416161369	0.999979733697243
ENSMUST00000139570	ENSMUSG00000074250	Gm10653	9	9	Gm10653	ENSMUSG00000074250	-0.658067011708503	-1.38709477607191	-0.670778206742293	0.459133849693519	0.999979733697243
ENSMUST00000161776	ENSMUSG00000027834	Serpini1	3	3	Serpini1	ENSMUSG00000027834	-0.233754077540086	1.79616800374269	-0.479695768957516	0.459150580916196	0.999979733697243
ENSMUST00000131552	ENSMUSG00000051177	Plcb1	2	2	Plcb1	ENSMUSG00000051177	0.154860620565709	4.20882798594862	0.332043163244199	0.459197926356385	0.999979733697243
ENSMUST00000176037	ENSMUSG00000032596	Uba7	9	9	Uba7	ENSMUSG00000032596	-0.144107831760277	5.65017301575066	-0.298513062389066	0.459212687248811	0.999979733697243
ENSMUST00000070353	ENSMUSG00000035183	Slc24a5	2	2	Slc24a5	ENSMUSG00000035183	0.300690414386585	1.05253693961498	0.544160693537007	0.459213457485337	0.999979733697243
ENSMUST00000067980	ENSMUSG00000074264	Amy1	3	3	Amy1	ENSMUSG00000074264	-0.377565404750773	2.14099862176738	-0.590654583783287	0.459288591604174	0.999979733697243
ENSMUST00000060427	ENSMUSG00000053560	Ier2	8	8	Ier2	ENSMUSG00000053560	-0.128294608974282	7.73791863856594	-0.237024949300922	0.459334543821148	0.999979733697243
ENSMUST00000218050	ENSMUSG00000019998	Stx7	10	10	Stx7	ENSMUSG00000019998	-0.119435834872463	6.45548415861383	-0.19362375549237	0.459341617573949	0.999979733697243
ENSMUST00000108068	ENSMUSG00000028433	Ubap2	4	4	Ubap2	ENSMUSG00000028433	0.123125253133268	6.66569421519584	0.21260914321883	0.459405940551064	0.999979733697243
ENSMUST00000018739	ENSMUSG00000018595	Glra4	X	X	Glra4	ENSMUSG00000018595	-0.820915799233121	-1.9878712335295	-0.692281133806237	0.459409819572284	0.999979733697243
ENSMUST00000225458	ENSMUSG00000114610	Cyp2c52-ps	19	19	Cyp2c52-ps	ENSMUSG00000114610	1.32605412923348	-3.8405686501265	0.726601065460528	0.459457400300066	0.999979733697243
ENSMUST00000120081	ENSMUSG00000069818	Or1e30	11	11	Or1e30	ENSMUSG00000069818	0.481197939457453	-0.547238850911375	0.630351780439407	0.459457794734973	0.999979733697243
ENSMUST00000205145	ENSMUSG00000107995	Gm44487	6	6	Gm44487	ENSMUSG00000107995	1.20982545964489	-3.96488875020717	0.721075782924492	0.459517316873053	0.999979733697243
ENSMUST00000010698	ENSMUSG00000010554	Mettl16	11	11	Mettl16	ENSMUSG00000010554	0.124742413045465	4.96904149430839	0.220373009249516	0.459528290435923	0.999979733697243
ENSMUST00000181609	ENSMUSG00000097084	Foxl1	8	8	Foxl1	ENSMUSG00000097084	-0.623868318755096	-1.74823685153149	-0.6641384291374	0.45953269460726	0.999979733697243
ENSMUST00000042779	ENSMUSG00000033454	Zbtb1	12	12	Zbtb1	ENSMUSG00000033454	-0.118482181919099	6.1435617178495	-0.188219191992474	0.45954910357819	0.999979733697243
ENSMUST00000224258	ENSMUSG00000025157	Zdhhc16	19	19	Zdhhc16	ENSMUSG00000025157	-0.131958490452013	4.43851827716889	-0.252590743849668	0.459563313950243	0.999979733697243
ENSMUST00000213316	ENSMUSG00000032180	Tmed1	9	9	Tmed1	ENSMUSG00000032180	0.178524983594865	2.70877979688982	0.390025490892739	0.459570962358778	0.999979733697243
ENSMUST00000047257	ENSMUSG00000041298	Katnal1	5	5	Katnal1	ENSMUSG00000041298	0.138822203916832	4.07289731224714	0.279464338280511	0.459580482506938	0.999979733697243
ENSMUST00000235917	ENSMUSG00000118353	Nsa2-ps1	19	19	Nsa2-ps1	ENSMUSG00000118353	-0.446853905984234	-1.03912509471595	-0.618871595528051	0.459606428987262	0.999979733697243
ENSMUST00000095128	ENSMUSG00000071014	Ndufb6	4	4	Ndufb6	ENSMUSG00000071014	0.191527132592054	3.16031803909167	0.415629264085101	0.45962445077589	0.999979733697243
ENSMUST00000215712	ENSMUSG00000073973	Or52k2	7	7	Or52k2	ENSMUSG00000073973	0.329787249805082	3.01070494435721	0.563639067183246	0.459660822842273	0.999979733697243
ENSMUST00000224943	ENSMUSG00000114395	Gm47464	13	13	Gm47464	ENSMUSG00000114395	-0.908805798877249	-3.41660411258732	-0.700513632502413	0.459669057399942	0.999979733697243
ENSMUST00000065213	ENSMUSG00000046490	Rnf222	11	11	Rnf222	ENSMUSG00000046490	0.507736791223131	-1.0055297882118	0.637692454311374	0.459690727143141	0.999979733697243
ENSMUST00000123275	ENSMUSG00000036352	Ubac1	2	2	Ubac1	ENSMUSG00000036352	-0.174746216451975	4.52186866927816	-0.381319514753534	0.460014214221337	0.999979733697243
ENSMUST00000249401	ENSMUSG00000050844	1700020N01Rik	10	10	1700020N01Rik	ENSMUSG00000050844	-0.51074335588064	-1.93011552282005	-0.637951626921974	0.460061687024489	0.999979733697243
ENSMUST00000249390	ENSMUSG00000090015	Gm15446	5	5	Gm15446	ENSMUSG00000090015	0.166984684971848	3.09938030899472	0.363182127478368	0.460082133626973	0.999979733697243
ENSMUST00000213944	ENSMUSG00000108265	Or2ak5	11	11	Or2ak5	ENSMUSG00000108265	0.269252321875967	2.45205862087721	0.516590772058818	0.460085704588208	0.999979733697243
ENSMUST00000035430	ENSMUSG00000026709	Dars2	1	1	Dars2	ENSMUSG00000026709	-0.136038099441379	4.34767573886504	-0.26836755330959	0.460134386783253	0.999979733697243
ENSMUST00000199180	ENSMUSG00000032913	Lrig2	3	3	Lrig2	ENSMUSG00000032913	-0.122082604292734	5.36559987877872	-0.206577727655141	0.460157428273672	0.999979733697243
ENSMUST00000021048	ENSMUSG00000020706	Ftsj3	11	11	Ftsj3	ENSMUSG00000020706	0.13901276685866	5.49100460413189	0.279555838016963	0.460158753472377	0.999979733697243
ENSMUST00000207805	ENSMUSG00000060508	Nlrp9b	7	7	Nlrp9b	ENSMUSG00000060508	0.433892504612233	-0.205719733166125	0.613350047470687	0.460168268890046	0.999979733697243
ENSMUST00000099276	ENSMUSG00000074748	Atxn7l3b	10	10	Atxn7l3b	ENSMUSG00000074748	-0.11838126081124	6.50419856150428	-0.186964645766784	0.460192111018416	0.999979733697243
ENSMUST00000109049	ENSMUSG00000095648	Gm2004	2	2	Gm2004	ENSMUSG00000095648	0.271264876004317	1.07141377139538	0.518238474018651	0.460252098495912	0.999979733697243
ENSMUST00000039007	ENSMUSG00000039725	Trp53rka	2	2	Trp53rka	ENSMUSG00000039725	0.179745568636633	2.9474563304788	0.391775506415923	0.460286410829972	0.999979733697243
ENSMUST00000021288	ENSMUSG00000020905	Usp43	11	11	Usp43	ENSMUSG00000020905	-0.508983340841387	-1.2906867841738	-0.637092497688749	0.460311413514564	0.999979733697243
ENSMUST00000112268	ENSMUSG00000042682	Selenok	14	14	Selenok	ENSMUSG00000042682	-0.130726742434292	5.53682519419287	-0.246565581603685	0.460361348157253	0.999979733697243
ENSMUST00000172035	ENSMUSG00000037275	Gemin5	11	11	Gemin5	ENSMUSG00000037275	-0.121129761135872	5.186135060521	-0.201447440603988	0.460384467569046	0.999979733697243
ENSMUST00000126335	ENSMUSG00000029313	Aff1	5	5	Aff1	ENSMUSG00000029313	-0.130943462003117	8.28880228679668	-0.24744250796125	0.460404626282833	0.999979733697243
ENSMUST00000236751	ENSMUSG00000117699	Gm8222	19	19	Gm8222	ENSMUSG00000117699	1.44262360874206	-5.56731086555544	0.72955278722578	0.46041255645067	0.999979733697243
ENSMUST00000216445	ENSMUSG00000075097	Or4c121	2	2	Or4c121	ENSMUSG00000075097	0.478604905583029	0.42883882053452	0.628014872884291	0.460483952936691	0.999979733697243
ENSMUST00000031017	ENSMUSG00000029135	Fosl2	5	5	Fosl2	ENSMUSG00000029135	0.119052033786314	9.45056475649464	0.190317263381053	0.460484027411151	0.999979733697243
ENSMUST00000115638	ENSMUSG00000039231	Suv39h1	X	X	Suv39h1	ENSMUSG00000039231	0.125335254739605	5.62235753157742	0.222147560807277	0.460532555932115	0.999979733697243
ENSMUST00000203906	ENSMUSG00000060205	Or7a41	10	10	Or7a41	ENSMUSG00000060205	0.359852219278992	2.63914163239941	0.579839535612437	0.460545665187193	0.999979733697243
ENSMUST00000169863	ENSMUSG00000041817	Fam169a	13	13	Fam169a	ENSMUSG00000041817	0.375394217657941	0.263177570409877	0.587761725732424	0.460567465844267	0.999979733697243
ENSMUST00000124276	ENSMUSG00000062132	Arhgap33os	7	7	Arhgap33os	ENSMUSG00000062132	-0.56014066851429	-1.87806908544898	-0.649074471611927	0.460817626728898	0.999979733697243
ENSMUST00000191088	ENSMUSG00000026020	Nop58	1	1	Nop58	ENSMUSG00000026020	0.119660575707012	6.38434815154965	0.193207234506915	0.460850632707715	0.999979733697243
ENSMUST00000118482	ENSMUSG00000081511	Gm11475	2	2	Gm11475	ENSMUSG00000081511	1.15598472338782	-2.7176911017119	0.715943524389766	0.460865372449347	0.999979733697243
ENSMUST00000034612	ENSMUSG00000032101	Ddx25	9	9	Ddx25	ENSMUSG00000032101	-0.727521605625588	-2.04739356482931	-0.678427491266261	0.460932854872937	0.999979733697243
ENSMUST00000027071	ENSMUSG00000025937	Lactb2	1	1	Lactb2	ENSMUSG00000025937	0.122444664658638	5.3576699392661	0.207552680502694	0.460970984040162	0.999979733697243
ENSMUST00000222819	ENSMUSG00000042213	Zfand4	6	6	Zfand4	ENSMUSG00000042213	-0.205152884084954	3.39106559968424	-0.437319639182489	0.460994158278706	0.999979733697243
ENSMUST00000226342	ENSMUSG00000034731	Dgkh	14	14	Dgkh	ENSMUSG00000034731	0.126914637201953	5.99812863807969	0.229031884188497	0.461001450026278	0.999979733697243
ENSMUST00000085351	ENSMUSG00000038239	Hrc	7	7	Hrc	ENSMUSG00000038239	0.310669131292465	0.899320352589638	0.548984976943828	0.461026675414693	0.999979733697243
ENSMUST00000069805	ENSMUSG00000060671	Atp8b2	3	3	Atp8b2	ENSMUSG00000060671	-0.116777011167732	6.12410693855056	-0.176999821459717	0.461075923598671	0.999979733697243
ENSMUST00000222784	ENSMUSG00000041886	Macc1	12	12	Macc1	ENSMUSG00000041886	0.479929332985855	-0.106243361023989	0.627403164758521	0.46116272563642	0.999979733697243
ENSMUST00000236033	ENSMUSG00000118345	Gm7105	19	19	Gm7105	ENSMUSG00000118345	-0.669964244243122	-2.40250787965352	-0.669370566490401	0.461258100140683	0.999979733697243
ENSMUST00000058154	ENSMUSG00000036676	Tmtc3	10	10	Tmtc3	ENSMUSG00000036676	0.120077028223871	5.18858962112069	0.194967963165244	0.461285084924687	0.999979733697243
