ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUST00000187377	ENSMUSG00000041730	Drgx	14	14	Drgx	ENSMUSG00000041730	0.448578934595936	-1.46822335026479	0.612927406028109	0.558901335835215	0.999874057563797	-4.78212944506298
ENSMUST00000190146	ENSMUSG00000099959	Gm29487	1	1	Gm29487	ENSMUSG00000099959	-0.608557632393687	-2.06809059525935	-0.61286180739823	0.558942364746415	0.999874057563797	-4.73205264975964
ENSMUST00000133138	ENSMUSG00000042726	Trafd1	5	5	Trafd1	ENSMUSG00000042726	0.0555007816294895	6.32430380633774	0.612857101690532	0.558945308017764	0.999874057563797	-6.17354820511315
ENSMUST00000226241	ENSMUSG00000115721	Gm49239	14	14	Gm49239	ENSMUSG00000115721	0.816700101161284	-2.94203379688195	0.612695242241233	0.559046551580102	0.999874057563797	-4.68301237267885
ENSMUST00000099194	ENSMUSG00000074671	Tspyl3	2	2	Tspyl3	ENSMUSG00000074671	-0.128061478089487	2.78865346073666	-0.612647726895834	0.559076274633309	0.999874057563797	-5.52526500093696
ENSMUST00000067715	ENSMUSG00000054582	Pabpc1l	2	2	Pabpc1l	ENSMUSG00000054582	0.140614618970824	2.18002252977179	0.612598803044855	0.55910687975124	0.999874057563797	-5.36283473733853
ENSMUST00000048603	ENSMUSG00000019027	Dnah1	14	14	Dnah1	ENSMUSG00000019027	0.201068808842573	1.56096615080153	0.612546165746617	0.559139808986405	0.999874057563797	-5.24823732318673
ENSMUST00000106236	ENSMUSG00000059921	Unc5c	3	3	Unc5c	ENSMUSG00000059921	-0.120446249716988	3.36271125256956	-0.612497311944804	0.55917037234241	0.999874057563797	-5.65801119726533
ENSMUST00000019135	ENSMUSG00000020740	Gga3	11	11	Gga3	ENSMUSG00000020740	-0.0540993430377661	5.42528663493658	-0.612481475956334	0.559180279684727	0.999874057563797	-6.11135611737993
ENSMUST00000212990	ENSMUSG00000031708	Tecr	8	8	Tecr	ENSMUSG00000031708	-0.071888035604581	6.67789644367045	-0.612422738496172	0.55921702803919	0.999874057563797	-6.18393907201701
ENSMUST00000057611	ENSMUSG00000047370	Gm7367	7	7	Gm7367	ENSMUSG00000047370	-0.178282461327342	4.19451068914529	-0.612420190506008	0.559218622189645	0.999874057563797	-5.93364230161432
ENSMUST00000119165	ENSMUSG00000081805	Gm14335	6	6	Gm14335	ENSMUSG00000081805	0.249885566866589	0.762024279672786	0.612321269493779	0.559280514219372	0.999874057563797	-5.05681159141238
ENSMUST00000105773	ENSMUSG00000066688	Pramel21	4	4	Pramel21	ENSMUSG00000066688	0.405243402293974	-1.45130469074453	0.612228942219419	0.559338284400495	0.999874057563797	-4.79957081995417
ENSMUST00000164056	ENSMUSG00000048897	Zfp710	7	7	Zfp710	ENSMUSG00000048897	0.0573796356451082	6.98734393945295	0.612221641683874	0.559342852575989	0.999874057563797	-6.18634905348767
ENSMUST00000137116	ENSMUSG00000022313	Utp23	15	15	Utp23	ENSMUSG00000022313	0.0903755628714284	3.54840899872284	0.612182944884857	0.559367066753648	0.999874057563797	-5.73071043012322
ENSMUST00000117217	ENSMUSG00000021224	Numb	12	12	Numb	ENSMUSG00000021224	0.0701940582796583	6.02786965466823	0.61216420532646	0.55937879308885	0.999874057563797	-6.16421957541357
ENSMUST00000084434	ENSMUSG00000025508	Rplp2	7	7	Rplp2	ENSMUSG00000025508	-0.0837487808407218	7.94750192039993	-0.612080162342438	0.559431385031538	0.999874057563797	-6.17589722182005
ENSMUST00000175980	ENSMUSG00000001909	Trmt1	8	8	Trmt1	ENSMUSG00000001909	0.0575841778037613	5.21795180127562	0.61206094280966	0.559443412533619	0.999874057563797	-6.0994654774634
ENSMUST00000021773	ENSMUSG00000021340	Gpld1	13	13	Gpld1	ENSMUSG00000021340	-0.142870680876185	1.97551339042959	-0.611983049383264	0.559492159478459	0.999874057563797	-5.34894152598272
ENSMUST00000074740	ENSMUSG00000061039	Or8b53	9	9	Or8b53	ENSMUSG00000061039	0.247246969483069	2.61943418445839	0.611951189294816	0.559512098753702	0.999874057563797	-5.43670737806444
ENSMUST00000094384	ENSMUSG00000070547	Mrgprb1	7	7	Mrgprb1	ENSMUSG00000070547	0.559920142008596	-1.58056609696726	0.611942167924959	0.55951774475227	0.999874057563797	-4.77933969795369
ENSMUST00000213208	ENSMUSG00000032217	Rnf111	9	9	Rnf111	ENSMUSG00000032217	0.0567867687195349	6.81987547583002	0.611930356153564	0.55952513716671	0.999874057563797	-6.18550305720415
ENSMUST00000061326	ENSMUSG00000044894	Uqcrq	11	11	Uqcrq	ENSMUSG00000044894	0.0768210017954392	4.5285306737969	0.611771615411767	0.559624490907565	0.999874057563797	-5.98461186023038
ENSMUST00000014913	ENSMUSG00000014769	Psmb1	17	17	Psmb1	ENSMUSG00000014769	-0.0540411597807591	5.84309586162894	-0.611747121908471	0.559639821999629	0.999874057563797	-6.15510168747984
ENSMUST00000029989	ENSMUSG00000028309	Rnf20	4	4	Rnf20	ENSMUSG00000028309	-0.0548451409264539	6.42953636297675	-0.611701529876154	0.559668359847659	0.999874057563797	-6.17810452095826
ENSMUST00000066537	ENSMUSG00000043873	Chil5	3	3	Chil5	ENSMUSG00000043873	-0.134581571877829	2.23860196524672	-0.611680668298794	0.559681418217746	0.999874057563797	-5.3827869550303
ENSMUST00000031625	ENSMUSG00000029621	Arpc1a	5	5	Arpc1a	ENSMUSG00000029621	-0.0582219279492682	5.34047072654969	-0.611655428057399	0.559697217667674	0.999874057563797	-6.11553361777557
ENSMUST00000237240	ENSMUSG00000048832	Vps37c	19	19	Vps37c	ENSMUSG00000048832	0.0590521515712759	5.27024772178464	0.611646394826197	0.559702872197763	0.999874057563797	-6.10770339056926
ENSMUST00000152171	ENSMUSG00000048442	Smim5	11	11	Smim5	ENSMUSG00000048442	-0.119352874551231	2.6952673115538	-0.611552376267023	0.559761726987092	0.999874057563797	-5.49443203037311
ENSMUST00000203900	ENSMUSG00000107443	Gm7468	6	6	Gm7468	ENSMUSG00000107443	0.958296645401319	-4.77222591732275	0.611506855918034	0.559790223641335	0.999874057563797	-4.63812103239422
ENSMUST00000056474	ENSMUSG00000043633	Fam221b	4	4	Fam221b	ENSMUSG00000043633	-0.238548896056794	0.48403810636168	-0.611484813819989	0.559804022746917	0.999874057563797	-5.04718598061624
ENSMUST00000179857	ENSMUSG00000093904	Tomm20	8	8	Tomm20	ENSMUSG00000093904	0.0670650176091474	6.06900332455273	0.61146920760662	0.559813792890878	0.999874057563797	-6.16710319074354
ENSMUST00000161779	ENSMUSG00000061436	Hipk2	6	6	Hipk2	ENSMUSG00000061436	0.0637757136120758	7.37555915619457	0.611356792326193	0.559884172553824	0.999874057563797	-6.18693327015964
ENSMUST00000172148	ENSMUSG00000007480	Mc5r	18	18	Mc5r	ENSMUSG00000007480	-0.141061853839959	2.56473747296851	-0.611321196342255	0.55990645916937	0.999874057563797	-5.45060084986406
ENSMUST00000107829	ENSMUSG00000003421	Nosip	7	7	Nosip	ENSMUSG00000003421	0.0672654902910894	4.85477979288562	0.611252359618529	0.559949559274314	0.999874057563797	-6.04923587576002
ENSMUST00000150573	ENSMUSG00000041565	L3mbtl4	17	17	L3mbtl4	ENSMUSG00000041565	0.195234737669276	1.48402279728884	0.611052851271079	0.560074486698894	0.999874057563797	-5.18984739500444
ENSMUST00000042818	ENSMUSG00000035828	Pim3	15	15	Pim3	ENSMUSG00000035828	-0.0814202918475129	6.1349589897993	-0.61083424210519	0.560211393549713	0.999874057563797	-6.17246361321339
ENSMUST00000203008	ENSMUSG00000108279	Gm44024	6	6	Gm44024	ENSMUSG00000108279	-0.81113631151571	-3.95282893114628	-0.610743192595017	0.5602684203395	0.999874057563797	-4.65397878157408
ENSMUST00000225009	ENSMUSG00000114622	Gm18990	13	13	Gm18990	ENSMUSG00000114622	0.521521208483192	-0.736757174261857	0.61070132362908	0.560294645167145	0.999874057563797	-4.84192881249622
ENSMUST00000172606	ENSMUSG00000092540	Gm8738	11	11	Gm8738	ENSMUSG00000092540	-0.534971240252468	-2.16388783337811	-0.610558814344881	0.560383911984933	0.999874057563797	-4.72509963540216
ENSMUST00000055843	ENSMUSG00000074102	Rbm15b	9	9	Rbm15b	ENSMUSG00000074102	-0.0559901836092891	6.14432598303663	-0.610531015879456	0.560401325729879	0.999874057563797	-6.17048255028548
ENSMUST00000110281	ENSMUSG00000027409	1700020A23Rik	2	2	1700020A23Rik	ENSMUSG00000027409	-0.529180274481705	-2.5727044445762	-0.610502005327756	0.560419499101373	0.999874057563797	-4.70372312879777
ENSMUST00000034945	ENSMUSG00000032381	Ciao2a	9	9	Ciao2a	ENSMUSG00000032381	-0.0635963575630623	5.14953109187554	-0.610481802957725	0.560432154881056	0.999874057563797	-6.08924758497132
ENSMUST00000017562	ENSMUSG00000017418	Arl5b	2	2	Arl5b	ENSMUSG00000017418	0.0539692644320562	6.57809287790374	0.610334837831989	0.56052422630955	0.999874057563797	-6.1837936043693
ENSMUST00000221205	ENSMUSG00000113416	Gm49328	12	12	Gm49328	ENSMUSG00000113416	0.825287081438328	-4.05359749322191	0.610308284710864	0.560540862392725	0.999874057563797	-4.64853278666569
ENSMUST00000118960	ENSMUSG00000090236	Car15	16	16	Car15	ENSMUSG00000090236	0.179358816250076	0.940778280339802	0.610177732284229	0.560622660454109	0.999874057563797	-5.11462650320525
ENSMUST00000214990	ENSMUSG00000056564	Or2ab1	11	11	Or2ab1	ENSMUSG00000056564	0.365246704226167	-0.804437963350634	0.610128618013395	0.560653434993059	0.999874057563797	-4.84508724184767
ENSMUST00000082002	ENSMUSG00000091460	Gm7808	9	9	Gm7808	ENSMUSG00000091460	-1.03088874236076	-4.66145244292991	-0.610100591437263	0.560670996629119	0.999874057563797	-4.64763407010772
ENSMUST00000220728	ENSMUSG00000113701	B230303A05Rik	13	13	B230303A05Rik	ENSMUSG00000113701	-0.219379783710907	-0.182429640055432	-0.609915876724922	0.560786748214726	0.999874057563797	-4.96222884489259
ENSMUST00000118828	ENSMUSG00000037098	Rab11fip3	17	17	Rab11fip3	ENSMUSG00000037098	-0.0794819107391112	4.70248161781374	-0.609875165318872	0.560812261942202	0.999874057563797	-6.02537870742602
ENSMUST00000159067	ENSMUSG00000106247	Gm43720	5	5	Gm43720	ENSMUSG00000106247	-0.195850442539612	0.975954324621892	-0.609808471433659	0.560854060301917	0.999874057563797	-5.11120784014899
ENSMUST00000092627	ENSMUSG00000004360	9330159F19Rik	10	10	9330159F19Rik	ENSMUSG00000004360	0.161075993215293	1.60364042839742	0.60962776122545	0.56096732417323	0.999874057563797	-5.26585427777628
ENSMUST00000180463	ENSMUSG00000049353	Rd3	1	1	Rd3	ENSMUSG00000049353	-0.398345232305994	-1.83517944579578	-0.609602356383399	0.560983248268978	0.999874057563797	-4.76387336105439
ENSMUST00000203002	ENSMUSG00000053477	Tcf4	18	18	Tcf4	ENSMUSG00000053477	0.0549622855857628	7.987359805331	0.609502311415446	0.561045960394841	0.999874057563797	-6.17784805919254
ENSMUST00000051484	ENSMUSG00000047238	Mageh1	X	X	Mageh1	ENSMUSG00000047238	-0.161779738556261	1.33028525226248	-0.609431593432067	0.561090291711502	0.999874057563797	-5.24408819944491
ENSMUST00000119782	ENSMUSG00000081677	Mdk-ps1	11	11	Mdk-ps1	ENSMUSG00000081677	-0.492706610807365	-2.43140562217599	-0.609402944132174	0.561108251822849	0.999874057563797	-4.71248100594714
ENSMUST00000103265	ENSMUSG00000107486	Trbv4	6	6	Trbv4	ENSMUSG00000107486	-0.484172611947363	-2.43828270770663	-0.60939150888345	0.561115420621361	0.999874057563797	-4.72074850395576
ENSMUST00000025867	ENSMUSG00000024927	Rela	19	19	Rela	ENSMUSG00000024927	0.0557926750262894	6.7504602675793	0.609312867967836	0.561164722360031	0.999874057563797	-6.18681352697012
ENSMUST00000240546	ENSMUSG00000016308	Ube2a	X	X	Ube2a	ENSMUSG00000016308	0.0774977182339862	5.06658908453053	0.609256789681397	0.561199880648334	0.999874057563797	-6.08474130502499
ENSMUST00000143616	ENSMUSG00000026798	Coq4	2	2	Coq4	ENSMUSG00000026798	0.107634756435967	2.97447579725308	0.609242739760469	0.56120868945183	0.999874057563797	-5.58959478477439
ENSMUST00000039666	ENSMUSG00000035818	Plekhs1	19	19	Plekhs1	ENSMUSG00000035818	-0.260980596813326	1.46486745933228	-0.609221632572153	0.561221923065943	0.999874057563797	-5.19748082505579
ENSMUST00000105866	ENSMUSG00000078521	Aunip	4	4	Aunip	ENSMUSG00000078521	0.130166492194699	1.76309373052609	0.608902576232784	0.561421984885837	0.999874057563797	-5.30477310733723
ENSMUST00000187619	ENSMUSG00000026153	Fam135a	1	1	Fam135a	ENSMUSG00000026153	-0.0952502456214877	4.08926911653606	-0.608877610080585	0.561437641496379	0.999874057563797	-5.89589335865846
ENSMUST00000101217	ENSMUSG00000072945	Ripply1	X	X	Ripply1	ENSMUSG00000072945	-1.06800534489006	-4.34459011294821	-0.608867826508593	0.561443776976578	0.999874057563797	-4.64586405573784
ENSMUST00000217177	ENSMUSG00000056782	Or52n2b	7	7	Or52n2b	ENSMUSG00000056782	0.215099857490004	3.72957388782618	0.608680516220801	0.561561250766681	0.999874057563797	-5.72649088401123
ENSMUST00000102672	ENSMUSG00000015839	Nfe2l2	2	2	Nfe2l2	ENSMUSG00000015839	0.0589187653673591	7.85354860963313	0.608674486881296	0.561565032377081	0.999874057563797	-6.17872206796309
ENSMUST00000233506	ENSMUSG00000117310	Ptp4a1	1	1	Ptp4a1	ENSMUSG00000117310	-0.0640600640607722	8.0612548397513	-0.608633833418292	0.561590530680048	0.999874057563797	-6.17233611401361
ENSMUST00000112182	ENSMUSG00000059237	Ppp1r2-ps4	9	9	Ppp1r2-ps4	ENSMUSG00000059237	-0.455354772030529	-2.8897561898786	-0.608573842914336	0.561628158638473	0.999874057563797	-4.70727131520876
ENSMUST00000044113	ENSMUSG00000036698	Ago2	15	15	Ago2	ENSMUSG00000036698	0.0576237928518992	8.55707619695786	0.608449870446448	0.561705922843485	0.999874057563797	-6.16361552432638
ENSMUST00000103119	ENSMUSG00000014198	Zfp385c	11	11	Zfp385c	ENSMUSG00000014198	0.220120492849703	1.05210439962159	0.608382186085247	0.561748381892932	0.999874057563797	-5.12594193610649
ENSMUST00000034260	ENSMUSG00000031803	B3gnt3	8	8	B3gnt3	ENSMUSG00000031803	0.143994228796914	3.19471980702539	0.608342912365629	0.56177301954293	0.999874057563797	-5.64539150777909
ENSMUST00000211074	ENSMUSG00000110252	Gm2961	8	8	Gm2961	ENSMUSG00000110252	0.570366334929186	-3.36155589105285	0.608104862776123	0.561922369252178	0.999874057563797	-4.67371557044834
ENSMUST00000216440	ENSMUSG00000059030	Or14j7	17	17	Or14j7	ENSMUSG00000059030	-0.451842840981796	-1.32539962143615	-0.608078274210517	0.561939052082373	0.999874057563797	-4.79667932122038
ENSMUST00000166312	ENSMUSG00000020863	Luc7l3	11	11	Luc7l3	ENSMUSG00000020863	0.0840873514433014	6.17423115850463	0.607927353459908	0.562033751907764	0.999874057563797	-6.16496160315127
ENSMUST00000048680	ENSMUSG00000038227	Hoxa9	6	6	Hoxa9	ENSMUSG00000038227	-0.129450207583959	3.21029036872373	-0.60791078550898	0.562044148547279	0.999874057563797	-5.64889700894367
ENSMUST00000019464	ENSMUSG00000019320	Noxo1	17	17	Noxo1	ENSMUSG00000019320	0.219581001808753	0.73898740946946	0.607782655788798	0.562124555715018	0.999874057563797	-5.11605942408828
ENSMUST00000119524	ENSMUSG00000082247	Gm16074	10	10	Gm16074	ENSMUSG00000082247	0.815184049826903	-2.82418195015147	0.607780891672798	0.562125662824594	0.999874057563797	-4.68871900601009
ENSMUST00000216641	ENSMUSG00000107573	Or2y1d	11	11	Or2y1d	ENSMUSG00000107573	0.446109320154533	-1.76091252213656	0.607728230829235	0.562158711881054	0.999874057563797	-4.75731340357764
ENSMUST00000103204	ENSMUSG00000028957	Per3	4	4	Per3	ENSMUSG00000028957	0.108508413554987	4.82078647054069	0.607665657075014	0.562197983603288	0.999874057563797	-6.03612544665497
ENSMUST00000023693	ENSMUSG00000022971	Ifnar2	16	16	Ifnar2	ENSMUSG00000022971	0.0748656930245133	6.81598668835543	0.607549141065712	0.56227111417174	0.999874057563797	-6.18854001706673
ENSMUST00000190703	ENSMUSG00000002831	Plin4	17	17	Plin4	ENSMUSG00000002831	0.171657073186904	2.07863830623757	0.607303178409784	0.56242550956946	0.999874057563797	-5.35078310681741
ENSMUST00000162234	ENSMUSG00000026584	Scyl3	1	1	Scyl3	ENSMUSG00000026584	-0.0552950751613697	5.1704276065599	-0.60721778888594	0.562479116030289	0.999874057563797	-6.09367457502893
ENSMUST00000001059	ENSMUSG00000020715	Ern1	11	11	Ern1	ENSMUSG00000020715	0.0499855663529738	6.97395360721024	0.607211901343477	0.562482812265859	0.999874057563797	-6.18999460090213
ENSMUST00000146169	ENSMUSG00000019338	Zfp687	3	3	Zfp687	ENSMUSG00000019338	-0.0552318234655882	5.59615680867446	-0.607197991739087	0.562491544858412	0.999874057563797	-6.13401365312691
ENSMUST00000120631	ENSMUSG00000089662	Gm14057	2	2	Gm14057	ENSMUSG00000089662	0.281499535689629	-0.255276340311711	0.607040018830525	0.562590727483121	0.999874057563797	-4.95963637860788
ENSMUST00000217590	ENSMUSG00000091531	Or12d2	17	17	Or12d2	ENSMUSG00000091531	-0.3241414642026	-0.370007713234017	-0.606953230719814	0.562645221420795	0.999874057563797	-4.90441801632689
ENSMUST00000206602	ENSMUSG00000108691	Gm45226	7	7	Gm45226	ENSMUSG00000108691	-0.984118212048203	-4.48277770373635	-0.606877999832611	0.562692461137777	0.999874057563797	-4.64105038363035
ENSMUST00000099396	ENSMUSG00000054027	Nt5dc3	10	10	Nt5dc3	ENSMUSG00000054027	0.0587191044019573	5.35128577308077	0.606843703465034	0.562713997625359	0.999874057563797	-6.12443861974232
ENSMUST00000213329	ENSMUSG00000096497	Or6c5c	10	10	Or6c5c	ENSMUSG00000096497	0.333099409017756	-0.9856545076721	0.606756378480325	0.562768835755823	0.999874057563797	-4.8231517048899
ENSMUST00000249252	ENSMUSG00000121579	SMIM46	8	8	SMIM46	ENSMUSG00000121579	-0.494289019005432	-2.83368771233284	-0.606741405461305	0.562778238792056	0.999874057563797	-4.69445727588007
ENSMUST00000087328	ENSMUSG00000091971	Hspa1a	17	17	Hspa1a	ENSMUSG00000091971	-0.147911144134032	9.39521439690004	-0.606620980790032	0.562853868694392	0.999874057563797	-6.13486684974742
ENSMUST00000039165	ENSMUSG00000026754	Golga1	2	2	Golga1	ENSMUSG00000026754	-0.0881953969773575	4.30477003980736	-0.606595815630891	0.562869673841474	0.999874057563797	-5.91599498417447
ENSMUST00000020268	ENSMUSG00000020074	Ccar1	10	10	Ccar1	ENSMUSG00000020074	0.056507389823353	6.70622374691167	0.606578119579789	0.562880788121752	0.999874057563797	-6.187102444567
ENSMUST00000211003	ENSMUSG00000110401	Gm5740	8	8	Gm5740	ENSMUSG00000110401	-0.317741121487303	-0.916024422987104	-0.606576613897866	0.562881733794685	0.999874057563797	-4.83496492797709
ENSMUST00000127825	ENSMUSG00000036553	Sh3tc1	5	5	Sh3tc1	ENSMUSG00000036553	0.0813901289811128	5.12194646591909	0.606544528037647	0.562901886168295	0.999874057563797	-6.08791627347611
ENSMUST00000032944	ENSMUSG00000030703	Gdpd3	7	7	Gdpd3	ENSMUSG00000030703	-0.1750233706992	1.38560028374938	-0.606508343527803	0.562924613317364	0.999874057563797	-5.1803686382349
ENSMUST00000120507	ENSMUSG00000082686	Gm12961	4	4	Gm12961	ENSMUSG00000082686	0.412353440111187	-1.52618292246664	0.606446748676263	0.562963301705772	0.999874057563797	-4.77066410960997
ENSMUST00000078976	ENSMUSG00000062397	Zfp706	15	15	Zfp706	ENSMUSG00000062397	-0.0552053074233223	6.09906336810226	-0.606444322787115	0.562964825464892	0.999874057563797	-6.17103971682025
ENSMUST00000220346	ENSMUSG00000019971	Cep290	10	10	Cep290	ENSMUSG00000019971	0.0746236544420107	4.67065762630968	0.606361536078127	0.563016827237641	0.999874057563797	-6.00139121111441
ENSMUST00000109542	ENSMUSG00000061331	Gm17132	5	5	Gm17132	ENSMUSG00000061331	0.164468424294143	5.39798466148788	0.606313153368115	0.563047219738979	0.999874057563797	-6.07757357582277
ENSMUST00000222408	ENSMUSG00000113108	Gm47832	12	12	Gm47832	ENSMUSG00000113108	-0.955633659375194	-3.86552334921559	-0.606297434237352	0.56305709421206	0.999874057563797	-4.66300853677628
ENSMUST00000033828	ENSMUSG00000031451	Gas6	8	8	Gas6	ENSMUSG00000031451	-0.11791647526262	7.90521143473571	-0.606231655304116	0.563098416452586	0.999874057563797	-6.18099576820985
ENSMUST00000205694	ENSMUSG00000030816	Rnf40	7	7	Rnf40	ENSMUSG00000030816	-0.0578832727127878	6.64466774515127	-0.606068793894369	0.563200733465707	0.999874057563797	-6.18737370818781
ENSMUST00000207918	ENSMUSG00000030852	Tacc2	7	7	Tacc2	ENSMUSG00000030852	0.126077867073903	4.8101846297958	0.606028325390275	0.563226159336006	0.999874057563797	-6.04860172870909
ENSMUST00000121843	ENSMUSG00000052912	Smarca5-ps	4	4	Smarca5-ps	ENSMUSG00000052912	0.548618775747811	-3.01343469879293	0.605978868432856	0.563257233460469	0.999874057563797	-4.69366458949359
ENSMUST00000114167	ENSMUSG00000026933	Camsap1	2	2	Camsap1	ENSMUSG00000026933	-0.056275675791511	5.03754517405001	-0.605957794257025	0.563270474807478	0.999874057563797	-6.07535238271744
ENSMUST00000003521	ENSMUSG00000003429	Rps11	7	7	Rps11	ENSMUSG00000003429	-0.0689319427389545	7.99655628537281	-0.605914640775443	0.563297589617756	0.999874057563797	-6.18033502918256
ENSMUST00000019051	ENSMUSG00000018907	Alox12e	11	11	Alox12e	ENSMUSG00000018907	0.302095098893541	-1.18197632916808	0.605906153955381	0.563302922267884	0.999874057563797	-4.82390479928804
ENSMUST00000213149	ENSMUSG00000052273	Dnah3	7	7	Dnah3	ENSMUSG00000052273	-0.511423903427609	-2.72249647216359	-0.605733880277413	0.563411175981795	0.999874057563797	-4.71335912869266
ENSMUST00000218628	ENSMUSG00000112479	Gm21026	10	10	Gm21026	ENSMUSG00000112479	-0.307937260732431	-0.192740717851006	-0.605700509283674	0.563432147136629	0.999874057563797	-4.93244373503225
ENSMUST00000217746	ENSMUSG00000112443	Gm19007	10	10	Gm19007	ENSMUSG00000112443	0.833844846335914	-3.3856339905518	0.605671960569269	0.563450088217056	0.999874057563797	-4.67208050951224
ENSMUST00000056946	ENSMUSG00000047180	Neurl3	1	1	Neurl3	ENSMUSG00000047180	0.0612911232482505	6.83348800316291	0.605613199642376	0.56348701684095	0.999874057563797	-6.18991154137732
ENSMUST00000064576	ENSMUSG00000052616	Terb1	8	8	Terb1	ENSMUSG00000052616	0.386865883544997	-1.87081438379877	0.605500990183008	0.563557539443868	0.999874057563797	-4.75081693784163
ENSMUST00000142599	ENSMUSG00000037262	Kin	2	2	Kin	ENSMUSG00000037262	-0.0784274449085878	3.62331649327659	-0.605475691730239	0.563573440004159	0.999874057563797	-5.76666149191117
ENSMUST00000155894	ENSMUSG00000041346	Wrap53	11	11	Wrap53	ENSMUSG00000041346	-0.0917871657105156	3.04376970526161	-0.605415094982207	0.563611527290363	0.999874057563797	-5.61191851039607
ENSMUST00000090569	ENSMUSG00000068749	Psma5	3	3	Psma5	ENSMUSG00000068749	0.0800287970183726	4.32548293964609	0.605349082680094	0.563653020175778	0.999874057563797	-5.94984427555457
ENSMUST00000116605	ENSMUSG00000029910	Mad2l1	6	6	Mad2l1	ENSMUSG00000029910	0.058151214589949	5.91723619501427	0.605345914628609	0.563655011540683	0.999874057563797	-6.15886663526294
ENSMUST00000155553	ENSMUSG00000039219	Arid4b	13	13	Arid4b	ENSMUSG00000039219	-0.0483326061335028	6.40387884792255	-0.605186583293801	0.563755168924387	0.999874057563797	-6.18048473239592
ENSMUST00000205428	ENSMUSG00000054342	Kcnn4	7	7	Kcnn4	ENSMUSG00000054342	0.0889503640675438	5.49940976538504	0.605155420733644	0.563774759267933	0.999874057563797	-6.13196280786255
ENSMUST00000170518	ENSMUSG00000090290	Tarbp1	8	8	Tarbp1	ENSMUSG00000090290	0.0641810885191347	4.56713115597577	0.605059440743512	0.563835099605912	0.999874057563797	-5.99072186056384
ENSMUST00000185176	ENSMUSG00000036306	Lzts1	8	8	Lzts1	ENSMUSG00000036306	0.145222258803599	1.85592443104105	0.60485724106832	0.563962230168531	0.999874057563797	-5.31137487646716
ENSMUST00000023599	ENSMUSG00000022884	Eif4a2	16	16	Eif4a2	ENSMUSG00000022884	-0.0650848760649216	7.80127603627526	-0.604783338150043	0.564008699928429	0.999874057563797	-6.18558314615203
ENSMUST00000042299	ENSMUSG00000034402	Kcnh5	12	12	Kcnh5	ENSMUSG00000034402	0.564627637320345	-2.80924998601122	0.604694462049734	0.564064587728066	0.999874057563797	-4.72550372516276
ENSMUST00000105350	ENSMUSG00000048696	Mex3d	10	10	Mex3d	ENSMUSG00000048696	0.0903280753773616	3.55836534467976	0.604688985551117	0.564068031611459	0.999874057563797	-5.78316874920442
ENSMUST00000040695	ENSMUSG00000032719	Sbspon	1	1	Sbspon	ENSMUSG00000032719	0.352148810281583	0.628247866047969	0.604587853467674	0.564131630509241	0.999874057563797	-5.06845449267469
ENSMUST00000077798	ENSMUSG00000027067	Ssrp1	2	2	Ssrp1	ENSMUSG00000027067	-0.0668855367540484	7.33593644996836	-0.604579977814392	0.564136583445542	0.999874057563797	-6.19057152544826
ENSMUST00000186012	ENSMUSG00000100767	Gm3508	1	1	Gm3508	ENSMUSG00000100767	0.340420733826475	-0.894653941557726	0.60457730793812	0.564138262515499	0.999874057563797	-4.85620518346573
ENSMUST00000033056	ENSMUSG00000030793	Pycard	7	7	Pycard	ENSMUSG00000030793	0.097030581170654	5.51527034656551	0.604575546427138	0.564139370321316	0.999874057563797	-6.12515236541664
ENSMUST00000032683	ENSMUSG00000030484	Lypd5	7	7	Lypd5	ENSMUSG00000030484	0.247644557211236	-0.136993173944687	0.604446418774735	0.56422058156739	0.999874057563797	-4.94820316249828
ENSMUST00000020794	ENSMUSG00000020492	Ska2	11	11	Ska2	ENSMUSG00000020492	-0.0836394102198685	4.10418221358777	-0.604446399292666	0.564220593820615	0.999874057563797	-5.88771854482849
ENSMUST00000070178	ENSMUSG00000056203	Tas2r135	6	6	Tas2r135	ENSMUSG00000056203	-0.88600990664406	-1.62597021403945	-0.604402480935114	0.564248216617221	0.999874057563797	-4.75403867303147
ENSMUST00000001051	ENSMUSG00000001025	S100a6	3	3	S100a6	ENSMUSG00000001025	-0.0760628760381827	6.35098032068289	-0.604390794902969	0.564255566773042	0.999874057563797	-6.18179937296335
ENSMUST00000201374	ENSMUSG00000038759	Nup205	6	6	Nup205	ENSMUSG00000038759	0.0592092851886914	6.56987644468483	0.60438851830709	0.564256998688581	0.999874057563797	-6.18701616942249
ENSMUST00000061390	ENSMUSG00000048920	Fkrp	7	7	Fkrp	ENSMUSG00000048920	0.0745287799347354	4.60885312592754	0.604328787384159	0.564294568542528	0.999874057563797	-6.00572809362765
ENSMUST00000088658	ENSMUSG00000025912	Mybl1	1	1	Mybl1	ENSMUSG00000025912	0.112944966071627	3.08643316042482	0.60427412362083	0.564328952517993	0.999874057563797	-5.61879339649829
ENSMUST00000183126	ENSMUSG00000098207	Arl14	3	3	Arl14	ENSMUSG00000098207	-0.561510026507884	-2.29113044715597	-0.604267469931673	0.564333137829565	0.999874057563797	-4.71284279744439
