ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val
ENSMUST00000063303	ENSMUSG00000020389	Cdkl3	11	11	Cdkl3	ENSMUSG00000020389	0.305215370537441	2.76782018578721	0.728770430722613	0.340870292125788	0.525932109713179
ENSMUST00000025963	ENSMUSG00000024999	Noc3l	19	19	Noc3l	ENSMUSG00000024999	-0.170385365051913	4.60851005839076	-0.539690516633536	0.340897244183665	0.525936422928483
ENSMUST00000163850	ENSMUSG00000091754	Gm3636	14	14	Gm3636	ENSMUSG00000091754	0.638042671370866	-0.914786915581309	0.87144020123714	0.340935783248078	0.525958610704822
ENSMUST00000213328	ENSMUSG00000058802	Or1o2	17	17	Or1o2	ENSMUSG00000058802	1.19191598188547	-3.67423492109695	0.937881049102338	0.340968491424806	0.525971800715664
ENSMUST00000027215	ENSMUSG00000026049	Tex30	1	1	Tex30	ENSMUSG00000026049	-0.230513454253287	3.49343008656189	-0.647135827955894	0.341048418744623	0.526057823089475
ENSMUST00000109966	ENSMUSG00000034429	Zfp707	15	15	Zfp707	ENSMUSG00000034429	0.243997812683444	2.50436865273183	0.66499688572028	0.341081360079775	0.52607136381814
ENSMUST00000184139	ENSMUSG00000048186	Bend7	2	2	Bend7	ENSMUSG00000048186	-0.437581818724923	0.430578169413433	-0.808963950413518	0.341188372997002	0.526185277127415
ENSMUST00000120280	ENSMUSG00000080817	Gm13751	1	1	Gm13751	ENSMUSG00000080817	1.68842462727486	-4.6307356558967	0.96086499729108	0.3412035523831	0.526185277127415
ENSMUST00000118012	ENSMUSG00000078877	Gm14295	2	2	Gm14295	ENSMUSG00000078877	0.289923004085828	1.99663853147083	0.714473250199427	0.341269373714003	0.526249508074317
ENSMUST00000040461	ENSMUSG00000034258	Flvcr2	12	12	Flvcr2	ENSMUSG00000034258	-0.287508453209185	1.47436085508999	-0.712028734163508	0.341371468169729	0.526369660410152
ENSMUST00000064371	ENSMUSG00000052539	Magi3	3	3	Magi3	ENSMUSG00000052539	-0.175258946987087	5.31593949378325	-0.549553120103706	0.341427285018989	0.526418444121056
ENSMUST00000235317	ENSMUSG00000118329	Gm9563	19	19	Gm9563	ENSMUSG00000118329	1.08229427259265	-3.29241286951591	0.928775133793957	0.341516253926253	0.526518331715223
ENSMUST00000041987	ENSMUSG00000041415	Dicer1	12	12	Dicer1	ENSMUSG00000041415	0.141060313891908	6.73040141362563	0.466198652054934	0.341689500022612	0.526748126778469
ENSMUST00000052236	ENSMUSG00000048232	Fbxo10	4	4	Fbxo10	ENSMUSG00000048232	-0.161013922229384	4.64198326989566	-0.516159234377055	0.341738349823559	0.526760969649125
ENSMUST00000108551	ENSMUSG00000050675	Gp1ba	11	11	Gp1ba	ENSMUSG00000050675	0.259167144370438	2.48131589430297	0.682012023159609	0.341746219745264	0.526760969649125
ENSMUST00000098355	ENSMUSG00000032481	Smarcc1	9	9	Smarcc1	ENSMUSG00000032481	-0.152491005687649	7.15428995276783	-0.494872905779459	0.341816678971617	0.526832276268586
ENSMUST00000120559	ENSMUSG00000084316	Gm8668	15	15	Gm8668	ENSMUSG00000084316	1.40079342540694	-3.96702050546965	0.947869027699657	0.341848166505205	0.526843511088789
ENSMUST00000139679	ENSMUSG00000024201	Kdm4b	17	17	Kdm4b	ENSMUSG00000024201	-0.148012964263016	5.31481906918844	-0.483194854651552	0.341966100385607	0.526987962740334
ENSMUST00000058126	ENSMUSG00000047638	Nr1h4	10	10	Nr1h4	ENSMUSG00000047638	-1.63857060240521	-2.94635350815057	-0.957330515190303	0.342050491860354	0.527055308734878
ENSMUST00000239120	ENSMUSG00000025422	Agap2	10	10	Agap2	ENSMUSG00000025422	0.192684868665472	5.31220351314603	0.583781477849195	0.342096386984492	0.527055308734878
ENSMUST00000250196	ENSMUSG00000121991		7	7		ENSMUSG00000121991	0.987039041889428	-3.85244651896331	0.919283862774044	0.342099741606274	0.527055308734878
ENSMUST00000082059	ENSMUSG00000018166	Erbb3	10	10	Erbb3	ENSMUSG00000018166	0.206068265471604	2.76364612762292	0.607701183097174	0.342106633430153	0.527055308734878
ENSMUST00000070117	ENSMUSG00000056167	Cnot10	9	9	Cnot10	ENSMUSG00000056167	0.141474600742611	5.57178788150526	0.466233150144122	0.342152602265262	0.527088831565788
ENSMUST00000230198	ENSMUSG00000094806	Cyp2d10	15	15	Cyp2d10	ENSMUSG00000094806	-2.69483170664057	-5.25307270986171	-0.979934438467779	0.3423234100352	0.527314651428214
ENSMUST00000139839	ENSMUSG00000039384	Dusp10	1	1	Dusp10	ENSMUSG00000039384	-0.241369827028099	4.66826634555553	-0.659269995102895	0.342438027408379	0.527453889829163
ENSMUST00000034881	ENSMUSG00000032330	Cox7a2	9	9	Cox7a2	ENSMUSG00000032330	-0.152723416749457	4.86974740529525	-0.494030760496194	0.342544801503999	0.527545436865783
ENSMUST00000249136	ENSMUSG00000121514		X	X		ENSMUSG00000121514	1.03006585354107	-2.75246949125238	0.922288433390396	0.342545923248741	0.527545436865783
ENSMUST00000222660	ENSMUSG00000021532	Fastkd3	13	13	Fastkd3	ENSMUSG00000021532	-0.213972828104664	3.00285891928362	-0.619566353807259	0.342733247935089	0.527760191331719
ENSMUST00000003207	ENSMUSG00000003123	Lipe	7	7	Lipe	ENSMUSG00000003123	0.159814419673837	4.77851576544199	0.51135954446509	0.342733848302369	0.527760191331719
ENSMUST00000034467	ENSMUSG00000031986	Sprtn	8	8	Sprtn	ENSMUSG00000031986	-0.148946546426054	5.14802763075544	-0.483617248699539	0.342940119170241	0.52804047203497
ENSMUST00000175726	ENSMUSG00000046138	Brd10	19	19	Brd10	ENSMUSG00000046138	-0.160629390455006	6.28007827429796	-0.512840533712356	0.343005062281721	0.528103119722624
ENSMUST00000190954	ENSMUSG00000030600	Lrfn1	7	7	Lrfn1	ENSMUSG00000030600	-0.265366169664124	2.16216899664582	-0.68645118132791	0.343144578667334	0.528280566167812
ENSMUST00000108436	ENSMUSG00000074282	Zfp94	7	7	Zfp94	ENSMUSG00000074282	0.422810053335169	1.57862955005039	0.798496150566208	0.343206529175644	0.528285069497678
ENSMUST00000088931	ENSMUSG00000035900	Gramd4	15	15	Gramd4	ENSMUSG00000035900	0.155106246544475	5.52125630176576	0.498720131666885	0.343229734259514	0.528285069497678
ENSMUST00000237143	ENSMUSG00000117932	Gm21046	18	18	Gm21046	ENSMUSG00000117932	0.872465878686875	-2.96961422547959	0.90471043097928	0.343248048140235	0.528285069497678
ENSMUST00000170661	ENSMUSG00000020191	Spmip7	11	11	Spmip7	ENSMUSG00000020191	0.513816247803471	-1.03766348723851	0.833869449566053	0.343256691356738	0.528285069497678
ENSMUST00000106550	ENSMUSG00000030980	Knop1	7	7	Knop1	ENSMUSG00000030980	0.152805506438279	4.92305563740922	0.492823937930546	0.343268825931639	0.528285069497678
ENSMUST00000220767	ENSMUSG00000090658	Prss47	13	13	Prss47	ENSMUSG00000090658	1.66235639895982	-4.34026040489481	0.954499760803317	0.343778380447953	0.529022391522285
ENSMUST00000094897	ENSMUSG00000055809	Dnaaf3	7	7	Dnaaf3	ENSMUSG00000055809	-0.239113552180501	2.96414281685879	-0.653975890447991	0.343796519274702	0.529022391522285
ENSMUST00000025864	ENSMUSG00000024925	Rnaseh2c	19	19	Rnaseh2c	ENSMUSG00000024925	-0.185407462782702	4.62106515399284	-0.56642929924684	0.343892804355237	0.529110277812183
ENSMUST00000109226	ENSMUSG00000042275	Pelo	13	13	Pelo	ENSMUSG00000042275	-0.222467904835944	3.51945620344456	-0.630583457128294	0.343902238715791	0.529110277812183
ENSMUST00000150275	ENSMUSG00000043372	Hexim2	11	11	Hexim2	ENSMUSG00000043372	-0.282512048487221	1.79008512595717	-0.702699223701852	0.343937871358536	0.529127708819816
ENSMUST00000020835	ENSMUSG00000020525	Ppm1d	11	11	Ppm1d	ENSMUSG00000020525	-0.18000398230083	5.02236243406014	-0.554992531186361	0.344070027326055	0.529275465361964
ENSMUST00000004200	ENSMUSG00000004096	Cwc15	9	9	Cwc15	ENSMUSG00000004096	-0.172847290800814	5.305654652771	-0.539442604201357	0.34408253429787	0.529275465361964
ENSMUST00000022013	ENSMUSG00000021536	Adcy2	13	13	Adcy2	ENSMUSG00000021536	-0.204044104078764	4.40940832540342	-0.600486854319641	0.344267410363815	0.529522434365311
ENSMUST00000036972	ENSMUSG00000036242	Armh4	14	14	Armh4	ENSMUSG00000036242	-0.368024869851018	3.56178936296192	-0.76733639703448	0.344361376221174	0.529629548112984
ENSMUST00000094814	ENSMUSG00000070803	Cited4	4	4	Cited4	ENSMUSG00000070803	-0.389669493500052	1.35086276937183	-0.779509201411083	0.344461733266127	0.529706259813354
ENSMUST00000129898	ENSMUSG00000036872	Abcc12	8	8	Abcc12	ENSMUSG00000036872	-1.79878659872142	-4.12908214624293	-0.957403342823005	0.344469596448233	0.529706259813354
ENSMUST00000090569	ENSMUSG00000068749	Psma5	3	3	Psma5	ENSMUSG00000068749	-0.181102184224904	4.32548293964609	-0.556562492932862	0.344484242729068	0.529706259813354
ENSMUST00000195418	ENSMUSG00000028182	Lrriq3	3	3	Lrriq3	ENSMUSG00000028182	0.575214043806765	-1.1365787860738	0.849351955212458	0.344547308389554	0.529715154397739
ENSMUST00000134229	ENSMUSG00000089991	Gm16332	1	1	Gm16332	ENSMUSG00000089991	0.48145360975706	0.201302853337188	0.820212402232594	0.344562691849079	0.529715154397739
ENSMUST00000037974	ENSMUSG00000033278	Ptprm	17	17	Ptprm	ENSMUSG00000033278	-0.172221509264983	5.53951972811594	-0.537177453198228	0.344563017480286	0.529715154397739
ENSMUST00000033433	ENSMUSG00000031107	Rbmx2	X	X	Rbmx2	ENSMUSG00000031107	-0.26820642343818	1.86327218524752	-0.68677058201719	0.344710858296311	0.529901853309699
ENSMUST00000234633	ENSMUSG00000117621	Hspe1-rs1	18	18	Hspe1-rs1	ENSMUSG00000117621	1.66317862657549	-4.30930644771353	0.952507304938725	0.34473313661026	0.529901853309699
ENSMUST00000024749	ENSMUSG00000023953	Polh	17	17	Polh	ENSMUSG00000023953	0.176952484102071	4.92127923755466	0.547217177303536	0.344782134927193	0.529939755851383
ENSMUST00000121946	ENSMUSG00000081670	Gm15697	6	6	Gm15697	ENSMUSG00000081670	1.23455531251033	-2.88853381969058	0.932527476079232	0.344846649751793	0.530001500663281
ENSMUST00000089398	ENSMUSG00000068227	Il2rb	15	15	Il2rb	ENSMUSG00000068227	0.310184962361808	5.26191456215505	0.725756794995716	0.34488211458745	0.530018592418857
ENSMUST00000123896	ENSMUSG00000054708	Ankrd24	10	10	Ankrd24	ENSMUSG00000054708	0.249035890175568	2.36922009946516	0.664211940712279	0.345117579852562	0.530330391288342
ENSMUST00000034817	ENSMUSG00000032278	Paqr5	9	9	Paqr5	ENSMUSG00000032278	0.283849297792664	1.51061948292556	0.701890824387796	0.345133718269544	0.530330391288342
ENSMUST00000103554	ENSMUSG00000076745	Trgv4	13	13	Trgv4	ENSMUSG00000076745	1.0444815259282	-2.89474984945606	0.91812139204428	0.345179834175579	0.530363821430537
ENSMUST00000116639	ENSMUSG00000073565	Prr16	18	18	Prr16	ENSMUSG00000073565	-0.363867448309001	2.4186140854543	-0.763166985851723	0.345265597600224	0.530403492143758
ENSMUST00000029649	ENSMUSG00000028015	Ctso	3	3	Ctso	ENSMUSG00000028015	-0.16070158478825	4.74027102496977	-0.508793865752705	0.345268133011692	0.530403492143758
ENSMUST00000109309	ENSMUSG00000022623	Shank3	15	15	Shank3	ENSMUSG00000022623	-0.267782968178814	5.58499314803105	-0.685326964094601	0.345278738478481	0.530403492143758
ENSMUST00000215015	ENSMUSG00000111668	Gm47213	9	9	Gm47213	ENSMUSG00000111668	1.370876136463	-4.08355245659162	0.939077896545706	0.345336421466502	0.530454675332911
ENSMUST00000103393	ENSMUSG00000094797	Igkv6-15	6	6	Igkv6-15	ENSMUSG00000094797	-1.38376611540771	3.78843818841013	-0.939455627106695	0.345462352769626	0.530610676860692
ENSMUST00000099636	ENSMUSG00000074978	Actg-ps1	8	8	Actg-ps1	ENSMUSG00000074978	-0.85731656787521	-2.73587801126108	-0.898068386438714	0.345624676424964	0.530822549035293
ENSMUST00000161209	ENSMUSG00000089698	Gm2541	16	16	Gm2541	ENSMUSG00000089698	-1.89443157550263	-1.58048914877092	-0.957476788493659	0.345702556662779	0.53090470929407
ENSMUST00000095932	ENSMUSG00000071470	Ccnb1ip1	14	14	Ccnb1ip1	ENSMUSG00000071470	0.290118532695157	10.5808662635675	0.706526617525572	0.345865441965818	0.531117393319212
ENSMUST00000192715	ENSMUSG00000037730	Mynn	3	3	Mynn	ENSMUSG00000037730	-0.144401916619122	5.10778619806032	-0.465874103405354	0.34590150555629	0.531135311303445
ENSMUST00000239303	ENSMUSG00000118618	Gm52950	1	1	Gm52950	ENSMUSG00000118618	-0.724153207076447	-1.65045251935175	-0.877759024730817	0.346130525532378	0.531386926917737
ENSMUST00000008462	ENSMUSG00000008318	Relt	7	7	Relt	ENSMUSG00000008318	0.193115287005732	4.63711663007676	0.577541134930137	0.346137553693135	0.531386926917737
ENSMUST00000071404	ENSMUSG00000064039	Ccr1l1	9	9	Ccr1l1	ENSMUSG00000064039	0.501242851880267	-1.14984106287992	0.824204153591051	0.346143132907786	0.531386926917737
ENSMUST00000059390	ENSMUSG00000030982	Vps35l	7	7	Vps35l	ENSMUSG00000030982	-0.140394879206343	6.13359461376011	-0.454943952958279	0.346166716079585	0.531386926917737
ENSMUST00000029388	ENSMUSG00000027811	4930579G24Rik	3	3	4930579G24Rik	ENSMUSG00000027811	-0.230315793822701	2.76970799137047	-0.637914683837821	0.346206433399523	0.531386926917737
ENSMUST00000172468	ENSMUSG00000041354	Rgl2	17	17	Rgl2	ENSMUSG00000041354	0.151746929895949	5.95537550859647	0.484398899681504	0.346211811424219	0.531386926917737
ENSMUST00000223984	ENSMUSG00000024603	Dctn4	18	18	Dctn4	ENSMUSG00000024603	-0.137473138255488	6.60843063252756	-0.447297385840268	0.346283538894503	0.531459552291775
ENSMUST00000229629	ENSMUSG00000022434	Fam118a	15	15	Fam118a	ENSMUSG00000022434	0.180017979642168	3.47774049345774	0.551069307868591	0.346311519237577	0.531465031144042
ENSMUST00000216095	ENSMUSG00000032316	Clk3	9	9	Clk3	ENSMUSG00000032316	0.163221813903387	6.6627284327061	0.512797616169223	0.346430616398587	0.531610331282071
ENSMUST00000062292	ENSMUSG00000050295	Foxc1	13	13	Foxc1	ENSMUSG00000050295	-0.319990695040111	5.98091062137235	-0.73075362200984	0.346471670186453	0.53161107518692
ENSMUST00000200005	ENSMUSG00000032478	Nme6	9	9	Nme6	ENSMUSG00000032478	-0.227797674768243	2.56833560678714	-0.633844557014963	0.346507661983697	0.53161107518692
ENSMUST00000167918	ENSMUSG00000029405	G3bp2	5	5	G3bp2	ENSMUSG00000029405	-0.141761702356844	6.91751844837327	-0.457714610313745	0.346526621399869	0.53161107518692
ENSMUST00000100764	ENSMUSG00000021504	B4galt7	13	13	B4galt7	ENSMUSG00000021504	-0.188908575799531	3.80345838292054	-0.568774236742626	0.346528769936284	0.53161107518692
ENSMUST00000236688	ENSMUSG00000118065	Gm50343	19	19	Gm50343	ENSMUSG00000118065	0.612068548597714	-1.10316706129076	0.854442549880243	0.346636072027845	0.531738220262822
ENSMUST00000106296	ENSMUSG00000033909	Usp36	11	11	Usp36	ENSMUSG00000033909	-0.149238142542021	5.95358452660234	-0.476995767489504	0.346664042490527	0.531743661624894
ENSMUST00000234941	ENSMUSG00000024142	Mlst8	17	17	Mlst8	ENSMUSG00000024142	0.169018790857274	4.72394276625135	0.526034848394593	0.346702169461962	0.531764680065223
ENSMUST00000218136	ENSMUSG00000112502	Gm46194	10	10	Gm46194	ENSMUSG00000112502	1.55281630461443	-4.59394942296105	0.943823037193287	0.346928407063198	0.53207419544801
ENSMUST00000234857	ENSMUSG00000024381	Bin1	18	18	Bin1	ENSMUSG00000024381	-0.147192781126194	5.5964740469922	-0.470845734487006	0.347064457436396	0.532209743168431
ENSMUST00000238232	ENSMUSG00000118458	Gm10599	4	4	Gm10599	ENSMUSG00000118458	0.662048277580994	0.653228420200276	0.864435541079574	0.347065677636661	0.532209743168431
ENSMUST00000107979	ENSMUSG00000078721	Spata31f1a	4	4	Spata31f1a	ENSMUSG00000078721	1.47594162136911	-2.71438330881773	0.940097680655999	0.3471935486507	0.532368331658782
ENSMUST00000071889	ENSMUSG00000032373	Car12	9	9	Car12	ENSMUSG00000032373	0.405238324869689	1.36786312548957	0.782497569888035	0.347261100245131	0.532368898477621
ENSMUST00000044189	ENSMUSG00000033075	Senp1	15	15	Senp1	ENSMUSG00000033075	0.154054066974855	6.3789657476016	0.488312547857968	0.347278238452588	0.532368898477621
ENSMUST00000178700	ENSMUSG00000040836	Gpr161	1	1	Gpr161	ENSMUSG00000040836	-0.27391658452204	2.95900072481133	-0.688268429222876	0.347279881341422	0.532368898477621
ENSMUST00000007156	ENSMUSG00000044485	Klk1b11	7	7	Klk1b11	ENSMUSG00000044485	0.895866817160132	-3.26127341760613	0.899274810559266	0.347291726303401	0.532368898477621
ENSMUST00000102691	ENSMUSG00000055612	Cdca7	2	2	Cdca7	ENSMUSG00000055612	-0.19657972650684	5.46246846889564	-0.581669413405309	0.347484023746573	0.532592362353483
ENSMUST00000115089	ENSMUSG00000026644	Acbd7	2	2	Acbd7	ENSMUSG00000026644	-1.46491129052273	-4.32638247986548	-0.939005220816139	0.347486427853721	0.532592362353483
ENSMUST00000109681	ENSMUSG00000050830	Vwc2	11	11	Vwc2	ENSMUSG00000050830	-1.26615455598234	-3.38451006812427	-0.928827046401728	0.347546548267347	0.532647011746915
ENSMUST00000182467	ENSMUSG00000098076	Gm6981	9	9	Gm6981	ENSMUSG00000098076	-0.915485095814892	-2.23652015847892	-0.900700932905675	0.347664108448401	0.532789293280654
ENSMUST00000093912	ENSMUSG00000020747	Tmem94	11	11	Tmem94	ENSMUSG00000020747	-0.155692830622154	5.99981310059407	-0.49174020227412	0.347688328078795	0.532789293280654
ENSMUST00000031719	ENSMUSG00000029707	Fscn3	6	6	Fscn3	ENSMUSG00000029707	0.911616301188494	-1.92167177629004	0.900074761147631	0.347765614184721	0.532870219721989
ENSMUST00000075299	ENSMUSG00000033871	Ppargc1b	18	18	Ppargc1b	ENSMUSG00000033871	-0.19989590297554	4.25235076393191	-0.587053221922053	0.347844254678346	0.532953209912522
ENSMUST00000153606	ENSMUSG00000085172	Gm6542	18	18	Gm6542	ENSMUSG00000085172	0.470960555299269	0.0216217749547069	0.809945418262887	0.347944377960679	0.532994514207451
ENSMUST00000106054	ENSMUSG00000028811	Yars1	4	4	Yars1	ENSMUSG00000028811	-0.14215948139121	5.35949509664383	-0.455753973110505	0.347974787857326	0.532994514207451
ENSMUST00000120532	ENSMUSG00000022702	Hira	16	16	Hira	ENSMUSG00000022702	-0.175042021149795	5.54373088352501	-0.537374509050941	0.347991202503607	0.532994514207451
ENSMUST00000069800	ENSMUSG00000055978	Fut2	7	7	Fut2	ENSMUSG00000055978	0.311292599334776	1.77428537879243	0.721133020387173	0.348007149412465	0.532994514207451
ENSMUST00000234515	ENSMUSG00000024069	Slc30a6	17	17	Slc30a6	ENSMUSG00000024069	-0.185948228909868	3.38920187914231	-0.560233322266364	0.348069239075214	0.532994514207451
ENSMUST00000141324	ENSMUSG00000040048	Ndufb10	17	17	Ndufb10	ENSMUSG00000040048	-0.160231759989765	4.46528235679187	-0.50246117150745	0.348074360713521	0.532994514207451
ENSMUST00000097303	ENSMUSG00000073380	Arrdc5	17	17	Arrdc5	ENSMUSG00000073380	1.985203193196	-5.32862618983324	0.954755513159678	0.348076463863173	0.532994514207451
ENSMUST00000214704	ENSMUSG00000095603	Or12d16-ps1	17	17	Or12d16-ps1	ENSMUSG00000095603	1.0196805988047	-3.3089248361069	0.910065952086057	0.348077826851921	0.532994514207451
ENSMUST00000053540	ENSMUSG00000046432	Bex3	X	X	Bex3	ENSMUSG00000046432	-0.250286490817787	3.49675932083508	-0.660595784159135	0.348091539478033	0.532994514207451
ENSMUST00000216005	ENSMUSG00000111092	Gm17875	9	9	Gm17875	ENSMUSG00000111092	1.52040107698211	-2.52472174671142	0.940026212386119	0.348123095038969	0.53300534635643
ENSMUST00000159891	ENSMUSG00000030148	Clec4a2	6	6	Clec4a2	ENSMUSG00000030148	-0.171909744362665	5.99289213891742	-0.530053006173162	0.348168100625062	0.533035575664623
ENSMUST00000180219	ENSMUSG00000095298	Ccl19-ps5	4	4	Ccl19-ps5	ENSMUSG00000095298	1.33251944618444	-3.865833785468	0.931151768045594	0.34820028411545	0.533035575664623
ENSMUST00000147225	ENSMUSG00000004071	Cdip1	16	16	Cdip1	ENSMUSG00000004071	0.1771417857755	5.80294464106394	0.541537414115107	0.348238647326485	0.533035575664623
ENSMUST00000228218	ENSMUSG00000050697	Prkaa1	15	15	Prkaa1	ENSMUSG00000050697	-0.140295200048318	5.84240430041327	-0.45031943656056	0.34824076925655	0.533035575664623
ENSMUST00000071023	ENSMUSG00000036022	Pabir2	X	X	Pabir2	ENSMUSG00000036022	-0.20754669613937	3.76566900118218	-0.599334646532537	0.348397721344587	0.533238326124031
ENSMUST00000050575	ENSMUSG00000045691	Thtpa	14	14	Thtpa	ENSMUSG00000045691	-0.205531653661772	3.08575584294558	-0.595883146598822	0.348426472948308	0.533244845285433
ENSMUST00000118032	ENSMUSG00000083006	Gm15715	5	5	Gm15715	ENSMUSG00000083006	1.11678315149718	-3.45632296124087	0.917095369521531	0.348481429339795	0.533250374163263
ENSMUST00000188740	ENSMUSG00000101615	Gm8495	9	9	Gm8495	ENSMUSG00000101615	-0.898765860196565	-3.14222374021712	-0.897196683553416	0.348488656545652	0.533250374163263
ENSMUST00000069649	ENSMUSG00000055882	Abhd16b	2	2	Abhd16b	ENSMUSG00000055882	0.921659060851745	-1.54349725396892	0.899677015365774	0.348503563015298	0.533250374163263
ENSMUST00000029199	ENSMUSG00000027663	Zmat3	3	3	Zmat3	ENSMUSG00000027663	-0.169501771306619	4.55337485832634	-0.523885700338031	0.348535125215335	0.533261190877602
ENSMUST00000020312	ENSMUSG00000009647	Mcu	10	10	Mcu	ENSMUSG00000009647	-0.146113632188733	6.17535043065339	-0.465031810217775	0.348559896774874	0.533261617074173
ENSMUST00000071642	ENSMUSG00000058006	Mdn1	4	4	Mdn1	ENSMUSG00000058006	0.205628140362962	6.9410929326629	0.595761003220545	0.348594438232323	0.533276989122691
ENSMUST00000105854	ENSMUSG00000037139	Myom3	4	4	Myom3	ENSMUSG00000037139	0.786925287572995	-1.7032157648943	0.882673579331733	0.348623003973147	0.533283218049839
ENSMUST00000119913	ENSMUSG00000082021	Gm14991	X	X	Gm14991	ENSMUSG00000082021	1.19807309174598	-3.34776358460082	0.922203458171913	0.348733967925031	0.533366948624423
ENSMUST00000082300	ENSMUSG00000043889	Gm8399	13	13	Gm8399	ENSMUSG00000043889	-0.431104866962168	0.00161777967683889	-0.792001141365622	0.348761553902865	0.533366948624423
ENSMUST00000120827	ENSMUSG00000059325	Hopx	5	5	Hopx	ENSMUSG00000059325	-0.234403048605872	3.10458898372172	-0.639160067273726	0.348762381078014	0.533366948624423
ENSMUST00000098553	ENSMUSG00000001247	Lsr	7	7	Lsr	ENSMUSG00000001247	0.225304485401696	3.03872466454265	0.626298945418948	0.348824508008501	0.533366948624423
ENSMUST00000233710	ENSMUSG00000117338	Gm49804	17	17	Gm49804	ENSMUSG00000117338	-0.77431412598558	-0.947376391983999	-0.880299481924537	0.348886846656894	0.533366948624423
ENSMUST00000232277	ENSMUSG00000116995	Gm21926	17	17	Gm21926	ENSMUSG00000116995	1.01601754117407	-3.06900503265015	0.908056247757716	0.348908719985321	0.533366948624423
ENSMUST00000159364	ENSMUSG00000089665	Fcor	8	8	Fcor	ENSMUSG00000089665	0.332329455280312	0.99186425117683	0.735625622694268	0.348924051542968	0.533366948624423
ENSMUST00000119801	ENSMUSG00000082364	Gm11955	11	11	Gm11955	ENSMUSG00000082364	1.80200228388393	-5.57999549506218	0.948064879660025	0.348932539178827	0.533366948624423
ENSMUST00000237104	ENSMUSG00000024887	Asah2	19	19	Asah2	ENSMUSG00000024887	-0.158499726900569	4.91219028280796	-0.496542054167052	0.348939243743507	0.533366948624423
ENSMUST00000117124	ENSMUSG00000082965	Gm6754	X	X	Gm6754	ENSMUSG00000082965	0.579931080513937	-1.46395079646477	0.842133186584631	0.348939778138303	0.533366948624423
ENSMUST00000062125	ENSMUSG00000048429	Timm29	9	9	Timm29	ENSMUSG00000048429	-0.149677402415217	4.90877600425989	-0.473689727955125	0.348960646008917	0.533366948624423
ENSMUST00000029968	ENSMUSG00000028292	Rars2	4	4	Rars2	ENSMUSG00000028292	0.189656419055904	3.91946238641572	0.566021582012739	0.348971715191756	0.533366948624423
ENSMUST00000049389	ENSMUSG00000039470	Zdhhc2	8	8	Zdhhc2	ENSMUSG00000039470	0.235216384108218	2.10597930799428	0.639678778765258	0.349101946605079	0.533528540045331
ENSMUST00000057311	ENSMUSG00000047281	Sfn	4	4	Sfn	ENSMUSG00000047281	0.213325058049558	3.30965081638146	0.607326903645944	0.349254351395268	0.533701249155579
ENSMUST00000019362	ENSMUSG00000020888	Dvl2	11	11	Dvl2	ENSMUSG00000020888	-0.154877890411465	5.36879259354724	-0.486703155635732	0.349263981167035	0.533701249155579
ENSMUST00000041769	ENSMUSG00000035770	Dync1li2	8	8	Dync1li2	ENSMUSG00000035770	-0.144916812003204	5.9354954542965	-0.460382650547849	0.349297418748742	0.53370345641515
ENSMUST00000221748	ENSMUSG00000042050	Dync2i1	12	12	Dync2i1	ENSMUSG00000042050	0.275625010415448	2.47438108927302	0.686484005775244	0.349314452228362	0.53370345641515
ENSMUST00000005233	ENSMUSG00000005102	Eif2ak4	2	2	Eif2ak4	ENSMUSG00000005102	0.143946336776914	5.14855209883774	0.457432255891002	0.349478425749003	0.533905710576889
ENSMUST00000000958	ENSMUSG00000000934	Top1mt	15	15	Top1mt	ENSMUSG00000000934	-0.248595580840381	2.47618639153564	-0.656140402164109	0.349495874845757	0.533905710576889
ENSMUST00000041126	ENSMUSG00000039086	Ss18l1	2	2	Ss18l1	ENSMUSG00000039086	0.197812744937627	3.24563277820681	0.579868916958419	0.349855277533277	0.534417252680454
ENSMUST00000041407	ENSMUSG00000036169	Sostdc1	12	12	Sostdc1	ENSMUSG00000036169	0.948532508279042	0.114259697405344	0.899632203041756	0.349915994625394	0.534472501401999
ENSMUST00000209971	ENSMUSG00000109833	Gm40193	11	11	Gm40193	ENSMUSG00000109833	-2.10296519827335	-5.67891843963337	-0.953278777155452	0.350049735805534	0.53457515486292
ENSMUST00000057649	ENSMUSG00000045886	Pam16l	10	10	Pam16l	ENSMUSG00000045886	0.620428347571207	0.726012524095319	0.849736013185255	0.350069194437246	0.53457515486292
ENSMUST00000121146	ENSMUSG00000060985	Tdrd5	1	1	Tdrd5	ENSMUSG00000060985	0.395258745241611	-0.0153488419663777	0.772256497647574	0.350071296930877	0.53457515486292
ENSMUST00000025755	ENSMUSG00000024837	Dmrt1	19	19	Dmrt1	ENSMUSG00000024837	1.37779614070481	-4.2331065597447	0.929446536237434	0.350139806972659	0.53457515486292
ENSMUST00000050248	ENSMUSG00000022601	Zbtb11	16	16	Zbtb11	ENSMUSG00000022601	-0.17293337226621	6.37737389823186	-0.528901916349081	0.350141550756117	0.53457515486292
ENSMUST00000080299	ENSMUSG00000022634	Yaf2	15	15	Yaf2	ENSMUSG00000022634	-0.165151465956161	4.37997326465631	-0.510747330951902	0.350149771499141	0.53457515486292
